Year,LEA,LEA Name,INDIANMale,INDIANFemale,ASIANMale,ASIANFemale,HISPANICMale,HISPANICFemale,BLACKMale,BLACKFemale,WHITEMale,WHITEFemale,Total,TWO OR MORE RACESMale,TWO OR MORE RACESFemale,PACIFICISLANDMale,PACIFICISLANDFemale
2014,530,Lee County Schools,35,37,30,43,1582,1579,1101,1026,2160,2037,9973,162,166,9,6
2014,540,Lenoir County Schools,11,9,30,34,535,525,2251,2040,1776,1710,9159,133,101,3,1
2014,550,Lincoln County Schools,7,8,45,36,603,613,357,338,4843,4373,11585,190,167,1,4
2014,560,Macon County Schools,8,12,22,13,320,300,17,17,1818,1701,4351,54,66,2,1
2014,570,Madison County Schools,6,7,2,9,51,31,3,6,1238,1119,2499,13,13,1,0
2014,580,Martin County Schools,4,2,16,8,114,84,871,881,691,645,3392,41,35,0,0
2014,590,McDowell County Schools,14,11,32,27,367,333,99,94,2644,2482,6348,122,119,3,1
2014,600,Charlotte-Mecklenburg County Schools,332,330,3983,3877,14260,13564,29894,29072,22314,21715,142991,1750,1750,72,78
2014,610,Mitchell County Schools,0,1,3,11,84,82,3,0,935,810,1959,8,21,0,1
2014,620,Montgomery County Schools,4,2,35,40,678,636,428,417,906,900,4141,44,40,2,9
2014,630,Moore County Schools,79,67,73,72,792,757,1178,1078,4357,4047,12907,214,181,7,5
2014,640,Nash-Rocky Mount Schools,39,47,64,68,861,794,4064,3957,2909,2571,16038,311,340,7,6
2014,650,New Hanover County Schools,57,43,214,206,1315,1293,2873,2729,8066,7627,25426,491,474,27,11
2014,660,Northampton County Schools,3,9,4,2,43,22,837,770,180,143,2053,18,22,0,0
2014,670,Onslow County Schools,82,69,149,136,1518,1414,2552,2283,7682,7348,25161,899,925,58,46
2014,680,Orange County Schools,9,12,18,38,629,631,603,572,2480,2264,7578,147,174,1,0
2014,681,Chapel-Hill/Carrboro City Schools,29,28,950,876,911,841,721,651,3321,3068,12166,401,360,3,6
2014,690,Pamlico County Schools,5,4,2,4,34,42,153,139,423,407,1278,35,30,0,0
2014,700,Pasquotank County Schools,9,13,31,18,160,148,1264,1228,1314,1241,5688,121,131,6,4
2014,710,Pender County Schools,29,12,23,28,522,488,699,741,3073,2878,8747,123,123,4,4
2017,10,Alamance-Burlington Schools,45,45,174,156,2968,2848,2628,2415,5435,4929,22670,510,492,14,11
2017,20,Alexander County Schools,1,3,39,42,249,219,108,90,2015,1945,4921,111,95,0,4
2017,30,Alleghany County Schools,2,4,1,3,140,156,7,2,518,487,1349,13,16,0,0
2017,40,Anson County Schools,7,4,31,21,72,71,970,935,587,549,3346,58,41,0,0
2017,50,Ashe County Schools,0,1,11,5,171,142,8,8,1343,1290,3014,18,17,0,0
2017,60,Avery County Schools,2,4,3,10,109,118,3,5,887,853,2033,22,15,1,1
2017,70,Beaufort County Schools,7,3,13,7,540,534,1140,1100,1617,1537,6770,143,127,1,1
2017,80,Bertie County Schools,6,5,5,4,24,21,905,879,171,141,2195,17,17,0,0
2017,90,Bladen County Schools,39,46,4,8,409,419,872,821,881,837,4538,101,101,0,0
2017,100,Brunswick County Schools,50,48,49,36,846,760,964,928,4283,3982,12510,275,271,9,9
2017,110,Buncombe County Schools,48,33,150,166,1998,1927,842,823,8921,8323,24369,535,514,49,40
2017,111,Asheville City Schools,5,2,22,27,184,196,517,493,1360,1370,4504,158,152,11,7
2017,120,Burke County Schools,11,15,441,329,926,845,331,258,4347,4081,12225,314,307,9,11
2017,130,Cabarrus County Schools,62,94,676,659,2594,2575,3213,3121,9131,8408,31909,675,637,25,39
2017,132,Kannapolis City Schools,9,5,32,39,842,766,720,721,941,888,5262,145,149,1,4
2017,140,Caldwell County Schools,6,4,32,46,629,598,308,310,4770,4580,11812,282,245,2,0
2017,150,Camden County Schools,1,1,9,9,33,28,103,85,750,714,1843,58,46,2,4
2017,160,Carteret County Schools,16,21,42,45,393,326,274,253,3342,3060,8312,259,257,13,11
2017,170,Caswell County Schools,4,5,5,3,109,98,504,467,734,619,2650,45,57,0,0
2017,180,Catawba County Schools,2,13,551,533,1336,1209,454,427,5663,5392,16353,360,405,4,4
2017,181,Hickory City Schools,3,0,86,85,542,503,434,436,940,869,4224,151,172,1,2
2017,182,Newton-Conover City Schools,1,0,86,92,407,371,217,170,735,701,3022,115,127,0,0
2017,190,Chatham County Schools,13,5,52,43,1349,1344,512,520,2208,2233,8657,180,196,2,0
2017,200,Cherokee County Schools,23,24,13,8,79,108,25,27,1523,1367,3305,49,59,0,0
2017,210,Edenton-Chowan County Schools,1,1,4,7,54,75,474,459,461,437,2044,30,41,0,0
2017,220,Clay County Schools,5,3,0,5,56,44,8,4,606,559,1316,17,9,0,0
2017,230,Cleveland County Schools,2,10,51,59,439,424,2031,1910,4769,4317,14779,369,395,3,0
2017,240,Columbus County Schools,147,159,4,2,305,291,894,919,1510,1442,5800,55,69,1,2
2017,241,Whiteville City Schools,13,12,5,6,105,123,478,474,466,414,2224,73,54,0,1
2017,250,Craven County Schools,15,16,335,309,692,724,2043,1935,3714,3448,14033,372,392,24,14
2017,260,Cumberland County Schools,464,398,460,450,3326,3192,11724,11156,7801,7288,50496,1969,2032,114,122
2017,270,Currituck County Schools,3,2,8,12,103,110,108,99,1629,1617,4015,154,166,1,3
2017,280,Dare County Schools,5,4,22,23,385,377,55,59,1971,1888,4989,96,99,2,3
2017,290,Davidson County Schools,26,31,100,134,900,823,364,318,8306,7631,19111,255,216,5,2
2017,291,Lexington City Schools,7,5,71,67,520,502,452,438,384,339,3016,107,120,1,3
2017,292,Thomasville City Schools,5,2,8,9,392,361,398,426,268,270,2323,89,93,1,1
2017,300,Davie County Schools,4,7,14,40,442,394,217,191,2435,2185,6242,158,151,0,4
2017,310,Duplin County Schools,44,32,16,15,2066,1861,1126,1059,1655,1551,9629,91,104,4,5
2017,320,Durham County Schools,54,49,420,362,4970,4886,7599,7666,3231,2914,33151,488,487,11,14
2017,330,Edgecombe County Schools,1,6,2,4,329,294,1761,1652,908,895,5999,78,67,0,2
2017,340,Forsyth County Schools,50,61,697,706,7062,6810,8053,7445,10936,10405,54507,1140,1076,35,31
2017,350,Franklin County Schools,15,20,29,27,778,764,1277,1266,2065,1839,8374,149,140,1,4
2017,360,Gaston County Schools,44,27,234,226,1956,1932,3533,3356,9790,8968,31498,746,670,7,9
2017,370,Gates County Schools,2,5,1,0,17,15,269,263,485,460,1588,43,27,0,1
2017,380,Graham County Schools,112,84,2,2,21,19,3,0,503,433,1190,4,7,0,0
2017,390,Granville County Schools,9,10,31,29,632,652,1357,1253,1848,1607,7699,135,134,1,1
2017,400,Greene County Schools,5,5,4,1,502,474,565,584,499,437,3130,33,21,0,0
2017,410,Guilford County Schools,145,158,2327,2148,5512,5335,14707,14354,12434,11472,71572,1414,1460,54,52
2017,420,Halifax County Schools,98,70,4,2,43,59,1145,1039,55,43,2601,17,14,8,4
2017,421,Roanoke Rapids City Schools,5,2,36,19,100,105,423,386,920,836,2917,37,45,2,1
2017,422,Weldon City Schools,1,4,0,0,1,5,400,401,6,21,855,8,8,0,0
2017,430,Harnett County Schools,102,94,75,69,2112,2011,2655,2428,5070,4708,20615,618,614,32,27
2017,440,Haywood County Schools,32,24,19,27,295,304,43,42,3269,2948,7171,92,70,2,4
2017,450,Henderson County Schools,12,9,81,91,1681,1532,290,263,4616,4317,13515,277,271,43,32
2017,460,Hertford County Schools,4,16,17,9,60,51,1112,1130,235,182,2877,29,25,3,4
2017,470,Hoke County Schools,388,396,43,28,957,861,1541,1428,1141,1059,8416,290,264,11,9
2017,480,Hyde County Schools,0,0,0,0,55,61,63,58,190,147,590,9,7,0,0
2017,490,Iredell-Statesville Schools,14,20,266,292,1350,1303,1505,1417,7119,6462,20418,308,343,4,15
2017,491,Mooresville City Schools,11,14,60,53,345,284,477,442,2067,1948,6034,155,170,3,5
2017,500,Jackson County Schools,134,149,31,28,276,246,40,17,1432,1299,3772,60,55,1,4
2017,510,Johnston County Schools,70,57,107,126,4101,3926,2860,2734,10313,9613,35088,582,566,20,13
2017,520,Jones County Schools,2,0,0,3,46,55,235,205,273,255,1112,23,14,1,0
2017,530,Lee County Schools,35,31,38,45,1725,1724,1065,1054,2044,1899,10020,178,176,4,2
2017,540,Lenoir County Schools,5,7,30,31,593,584,2099,2037,1576,1534,8735,131,102,3,3
2017,550,Lincoln County Schools,3,7,52,38,615,647,360,331,4671,4208,11383,236,209,2,4
2017,560,Macon County Schools,5,11,21,16,409,403,22,13,1741,1606,4350,43,56,4,0
2017,570,Madison County Schools,2,0,2,8,60,37,3,4,1171,1016,2331,11,15,2,0
2017,580,Martin County Schools,1,1,15,8,143,111,808,825,603,579,3183,48,41,0,0
2017,590,McDowell County Schools,11,14,32,30,424,391,87,94,2586,2296,6189,115,105,3,1
2017,600,Charlotte-Mecklenburg County Schools,309,318,4759,4536,17280,16598,29076,28331,21325,20771,147157,1856,1802,89,107
2017,610,Mitchell County Schools,1,1,6,8,97,79,4,1,858,768,1848,7,17,0,1
2017,620,Montgomery County Schools,5,0,30,34,699,615,416,371,820,799,3922,75,52,2,4
2017,630,Moore County Schools,89,69,70,71,846,793,1087,1022,4200,3968,12707,258,224,4,6
2017,640,Nash-Rocky Mount Schools,35,43,68,61,972,878,4038,3856,2555,2272,15247,222,235,6,6
2017,650,New Hanover County Schools,47,38,243,214,1733,1698,2666,2508,8294,7774,26287,540,501,21,10
2017,660,Northampton County Schools,0,3,4,5,33,36,739,650,123,101,1744,23,26,1,0
2017,670,Onslow County Schools,70,55,187,156,1847,1735,2608,2423,7602,7233,26156,1110,1029,54,47
2017,680,Orange County Schools,6,13,34,61,815,793,573,544,2293,2003,7441,152,150,1,3
2017,681,Chapel-Hill/Carrboro City Schools,14,17,948,871,980,927,686,672,3253,2989,12115,404,353,1,0
2017,690,Pamlico County Schools,3,2,2,4,48,48,144,128,403,410,1276,40,42,1,1
2017,700,Pasquotank County Schools,9,8,31,16,218,213,1319,1237,1218,1173,5703,132,121,5,3
2017,710,Pender County Schools,27,13,23,26,625,612,680,641,3293,3002,9272,153,172,1,4
2017,720,Perquimans County Schools,0,0,1,2,35,28,223,208,559,528,1637,22,30,1,0
2017,730,Person County Schools,13,10,14,4,210,196,821,780,1235,1056,4557,109,107,0,2
2017,740,Pitt County Schools,25,26,173,180,1396,1323,5628,5403,4405,3969,23432,472,414,11,7
2017,750,Polk County Schools,3,0,1,1,145,131,66,49,848,809,2154,49,51,1,0
2017,760,Randolph County Schools,38,40,134,127,1543,1448,344,315,6558,6007,17195,341,290,4,6
2017,761,Asheboro City Schools,1,3,34,47,1118,1025,351,322,782,758,4652,104,106,0,1
2017,770,Richmond County Schools,142,111,22,21,412,435,1335,1286,1670,1573,7346,167,164,5,3
2017,780,Robeson County Schools,4977,4777,78,58,1883,1785,2912,2733,1587,1495,23277,469,474,21,28
2017,790,Rockingham County Schools,18,19,36,32,883,796,1234,1154,3924,3694,12453,307,341,6,9
2017,800,Rowan-Salisbury County Schools,28,22,111,99,1643,1598,1917,1719,5961,5493,19338,370,361,9,7
2017,810,Rutherford County Schools,10,7,17,16,314,279,522,455,3102,2838,8101,261,278,0,2
2017,820,Sampson County Schools,29,34,9,11,1615,1513,831,746,1706,1596,8361,127,135,4,5
2017,821,Clinton City Schools,42,40,8,17,420,429,598,545,417,396,3017,49,55,1,0
2017,830,Scotland County Schools,467,468,30,27,104,83,1387,1316,940,788,5864,125,124,3,2
2017,840,Stanly County Schools,13,10,139,153,354,373,580,548,3094,2803,8460,197,188,4,4
2017,850,Stokes County Schools,6,10,6,10,134,142,106,74,2751,2616,6053,104,92,1,1
2017,860,Surry County Schools,7,4,15,15,935,921,92,84,2926,2820,8012,102,90,1,0
2017,861,Elkin City Schools,0,0,2,4,117,117,20,24,432,407,1173,27,23,0,0
2017,862,Mount Airy City Schools,0,0,8,14,169,140,65,66,535,525,1594,36,36,0,0
2017,870,Swain County Schools,243,223,7,5,47,50,7,7,674,608,1965,47,46,0,1
2017,880,Transylvania County Schools,5,4,8,16,132,112,82,80,1422,1348,3405,87,100,6,3
2017,890,Tyrrell County Schools,1,1,10,11,46,65,89,97,134,88,598,23,32,0,1
2017,900,Union County Schools,54,36,702,739,3749,3370,2769,2561,13620,12652,41511,663,584,7,5
2017,910,Vance County Schools,6,3,30,32,414,421,1924,1915,607,528,6060,96,79,2,3
2017,920,Wake County Schools,245,205,6627,6447,14100,13456,18835,18387,38392,36480,159213,2880,2974,85,100
2017,930,Warren County Schools,60,78,1,3,100,75,698,705,189,174,2141,34,23,1,0
2017,940,Washington County Schools,1,1,2,5,67,54,554,513,129,119,1483,17,21,0,0
2017,950,Watauga County Schools,5,6,27,37,205,196,35,21,1898,1856,4413,60,63,3,1
2017,960,Wayne County Schools,18,18,121,134,2131,1941,3322,3112,3732,3252,18460,319,337,7,16
2017,970,Wilkes County Schools,10,11,18,24,672,676,192,179,3827,3570,9546,185,181,0,1
2017,980,Wilson County Schools,15,14,72,62,1176,1119,2773,2696,1949,1808,12074,188,193,5,4
2017,990,Yadkin County Schools,11,5,6,9,654,623,85,78,1936,1745,5284,62,62,2,6
2017,995,Yancey County Schools,2,5,0,1,164,135,7,5,972,857,2181,18,15,0,0
2014,720,Perquimans County Schools,2,1,3,2,20,26,270,272,566,569,1782,28,23,0,0
2014,730,Person County Schools,15,13,6,3,188,198,839,777,1237,1106,4596,108,103,1,2
2014,740,Pitt County Schools,26,21,157,165,1213,1157,5693,5536,4658,4193,23622,405,389,6,3
2014,750,Polk County Schools,3,1,4,3,139,139,74,57,896,875,2269,37,41,0,0
2014,760,Randolph County Schools,51,56,122,120,1409,1323,348,315,7217,6626,18099,268,240,1,3
2014,761,Asheboro City Schools,6,9,33,41,980,934,351,342,911,938,4724,77,99,0,3
2014,770,Richmond County Schools,165,140,26,28,370,357,1425,1372,1785,1657,7627,140,153,4,5
2014,780,Robeson County Schools,5084,4952,100,79,1611,1505,3069,2903,1780,1680,23586,408,391,8,16
2014,790,Rockingham County Schools,23,20,32,33,799,718,1344,1242,4263,3979,13121,317,340,2,9
2014,800,Rowan-Salisbury County Schools,32,37,102,124,1404,1316,1954,1750,6418,6037,19831,311,324,11,11
2014,810,Rutherford County Schools,13,17,21,20,281,276,552,504,3264,3028,8534,280,277,0,1
2014,820,Sampson County Schools,34,42,9,11,1478,1394,910,804,1834,1745,8583,154,158,4,6
2014,821,Clinton City Schools,42,48,10,19,329,324,622,572,500,477,3055,57,55,0,0
2014,830,Scotland County Schools,458,470,29,30,74,74,1477,1311,975,922,6068,124,119,2,3
2014,840,Stanly County Schools,13,8,142,141,294,310,536,549,3290,2996,8658,194,181,2,2
2014,850,Stokes County Schools,10,7,10,13,146,140,118,89,2936,2826,6512,110,102,2,3
2014,860,Surry County Schools,7,5,19,17,859,860,99,85,3179,3024,8328,90,76,3,5
2014,861,Elkin City Schools,1,0,2,5,109,112,28,19,462,442,1221,26,15,0,0
2014,862,Mount Airy City Schools,0,0,12,13,159,129,75,85,585,558,1691,37,38,0,0
2014,870,Swain County Schools,252,223,3,7,37,41,20,9,700,627,2016,54,41,1,1
2014,880,Transylvania County Schools,6,5,8,16,112,100,79,96,1494,1421,3520,79,94,4,6
2014,890,Tyrrell County Schools,0,0,9,7,40,43,91,90,126,107,545,13,18,0,1
2014,900,Union County Schools,64,41,462,463,3136,3033,2740,2521,14266,13342,41116,537,491,12,8
2014,910,Vance County Schools,4,8,22,17,431,429,2083,1994,779,653,6591,86,83,1,1
2014,920,Wake County Schools,283,241,5223,5202,12245,11790,18984,18497,38430,36213,153545,3117,3147,80,93
2014,930,Warren County Schools,66,92,4,6,93,78,805,790,206,202,2383,21,20,0,0
2014,940,Washington County Schools,0,0,2,5,68,60,608,548,179,169,1670,9,22,0,0
2014,950,Watauga County Schools,3,3,16,31,164,155,38,19,1921,1834,4325,76,62,2,1
2014,960,Wayne County Schools,17,13,137,128,1819,1734,3446,3269,4073,3633,19221,474,456,9,13
2014,970,Wilkes County Schools,10,10,17,12,642,656,211,204,4030,3810,9902,154,143,1,2
2014,980,Wilson County Schools,15,13,80,74,996,962,2866,2767,2202,2085,12387,167,156,4,0
2014,990,Yadkin County Schools,12,2,10,10,608,575,86,75,2101,1882,5483,54,60,1,7
2014,995,Yancey County Schools,4,1,1,4,150,114,10,5,1075,924,2318,17,13,0,0
2018,700,Pasquotank County Schools,5,6,29,19,228,228,1293,1190,1162,1100,5536,139,131,3,3
2018,710,Pender County Schools,22,6,21,28,667,643,684,616,3205,2974,9248,183,196,1,2
2018,720,Perquimans County Schools,1,0,1,1,33,20,226,205,536,514,1599,29,32,1,0
2018,730,Person County Schools,13,12,12,4,207,207,805,744,1179,1027,4436,116,109,0,1
2018,740,Pitt County Schools,25,24,178,183,1406,1306,5541,5403,4452,3969,23470,518,442,12,11
2018,750,Polk County Schools,0,0,4,2,143,119,62,48,823,797,2099,46,54,1,0
2018,760,Randolph County Schools,35,33,141,127,1565,1444,324,298,6310,5731,16687,352,318,5,4
2018,761,Asheboro City Schools,2,2,34,50,1122,1012,331,296,772,746,4608,121,119,0,1
2018,770,Richmond County Schools,131,106,26,16,431,432,1317,1227,1620,1518,7201,190,173,10,4
2018,780,Robeson County Schools,4779,4656,70,53,1864,1806,2736,2563,1463,1402,22404,498,477,13,24
2018,790,Rockingham County Schools,18,16,35,31,876,815,1204,1149,3787,3486,12101,319,352,6,7
2018,800,Rowan-Salisbury County Schools,27,21,114,91,1710,1653,1852,1703,5825,5315,19144,409,412,8,4
2018,810,Rutherford County Schools,11,5,19,17,347,315,536,444,3063,2773,8064,256,277,0,1
2018,820,Sampson County Schools,33,29,7,11,1638,1571,789,720,1649,1527,8278,138,157,3,6
2018,821,Clinton City Schools,44,39,10,14,466,435,575,546,405,362,3000,47,56,1,0
2018,830,Scotland County Schools,459,442,25,23,106,96,1355,1271,922,774,5743,134,130,4,2
2018,840,Stanly County Schools,13,10,129,144,356,373,606,534,2987,2721,8281,205,197,4,2
2018,850,Stokes County Schools,4,8,7,10,131,143,93,70,2696,2548,5920,105,103,1,1
2018,860,Surry County Schools,6,3,16,15,963,940,101,89,2853,2686,7878,110,96,0,0
2018,861,Elkin City Schools,0,0,5,5,123,115,19,25,418,414,1171,21,26,0,0
2018,862,Mount Airy City Schools,0,0,8,11,172,139,72,70,537,509,1601,52,31,0,0
2018,870,Swain County Schools,225,221,8,6,49,53,9,6,654,630,1966,53,51,0,1
2018,880,Transylvania County Schools,5,5,7,14,139,123,79,76,1422,1331,3405,93,107,4,0
2018,890,Tyrrell County Schools,0,1,9,7,45,64,100,94,137,88,599,20,33,0,1
2018,900,Union County Schools,48,39,821,845,3830,3504,2654,2508,13364,12327,41308,704,646,10,8
2018,910,Vance County Schools,5,2,33,33,421,418,1944,1886,543,459,5914,85,79,3,3
2018,920,Wake County Schools,222,198,7218,6942,14480,13849,18682,18083,38164,36077,160095,2949,3042,96,93
2018,930,Warren County Schools,70,76,4,2,85,81,672,661,160,150,2026,36,28,1,0
2018,940,Washington County Schools,1,1,2,6,68,56,537,510,114,101,1425,12,17,0,0
2018,950,Watauga County Schools,8,6,26,40,217,200,32,23,1939,1911,4530,63,60,4,1
2018,960,Wayne County Schools,20,16,112,119,2200,2030,3352,3185,3596,3190,18510,325,349,6,10
2018,970,Wilkes County Schools,6,9,23,22,685,678,179,179,3713,3487,9403,213,208,0,1
2018,980,Wilson County Schools,14,12,79,67,1169,1125,2639,2507,1853,1720,11565,183,183,7,7
2018,990,Yadkin County Schools,10,7,5,9,654,641,92,73,1922,1689,5241,66,67,2,4
2018,995,Yancey County Schools,3,5,0,0,171,133,6,5,980,860,2202,18,20,1,0
2018,10,Alamance-Burlington Schools,39,40,185,163,3051,2937,2657,2468,5307,4781,22698,528,518,13,11
2018,20,Alexander County Schools,1,3,38,38,254,228,111,81,2009,1905,4885,120,93,0,4
2018,30,Alleghany County Schools,2,3,1,4,145,167,7,3,505,466,1333,14,16,0,0
2018,40,Anson County Schools,4,4,35,27,78,95,967,924,573,532,3351,59,51,1,1
2018,50,Ashe County Schools,0,2,12,5,185,154,10,8,1317,1242,2982,24,23,0,0
2018,60,Avery County Schools,2,4,6,12,111,115,2,4,860,812,1968,21,16,2,1
2018,70,Beaufort County Schools,6,4,11,6,552,530,1095,1029,1571,1502,6593,147,138,1,1
2018,80,Bertie County Schools,3,6,3,6,24,24,896,869,168,142,2186,20,25,0,0
2018,90,Bladen County Schools,42,44,2,4,405,404,808,778,789,797,4279,101,105,0,0
2018,100,Brunswick County Schools,44,41,53,33,864,810,971,919,4307,3904,12577,310,302,9,10
2018,110,Buncombe County Schools,37,36,145,155,2038,1961,801,819,8641,8196,24033,572,524,59,49
2018,111,Asheville City Schools,4,2,17,30,165,198,472,427,1384,1406,4421,141,152,16,7
2018,120,Burke County Schools,11,15,434,320,957,886,333,265,4262,3997,12125,319,301,11,14
2018,130,Cabarrus County Schools,66,79,789,734,2794,2668,3351,3278,8993,8283,32476,680,701,21,39
2018,132,Kannapolis City Schools,10,6,28,38,901,793,745,768,932,823,5339,145,141,6,3
2018,140,Caldwell County Schools,4,5,31,42,621,617,306,306,4614,4482,11580,294,255,3,0
2018,150,Camden County Schools,1,2,9,8,31,26,96,86,742,708,1819,57,49,2,2
2018,160,Carteret County Schools,11,21,42,52,393,349,261,236,3350,3037,8292,270,245,14,11
2018,170,Caswell County Schools,3,5,5,2,109,97,486,462,712,625,2613,47,60,0,0
2018,180,Catawba County Schools,0,9,552,535,1349,1252,463,404,5524,5260,16181,402,422,5,4
2018,181,Hickory City Schools,5,0,87,88,537,489,448,424,898,823,4158,168,190,1,0
2018,182,Newton-Conover City Schools,2,1,86,84,430,387,216,167,718,694,3018,110,122,0,1
2018,190,Chatham County Schools,11,4,55,49,1392,1373,489,521,2263,2215,8767,191,201,1,2
2018,200,Cherokee County Schools,22,24,11,9,88,106,30,30,1462,1307,3228,66,73,0,0
2018,210,Edenton-Chowan County Schools,0,0,2,4,57,78,452,435,461,411,1966,32,34,0,0
2018,220,Clay County Schools,5,4,0,4,56,50,7,4,597,534,1283,13,9,0,0
2018,230,Cleveland County Schools,6,9,54,61,448,437,2045,1917,4566,4225,14581,395,415,3,0
2018,240,Columbus County Schools,132,150,3,2,294,290,826,857,1524,1419,5655,77,78,0,3
2018,241,Whiteville City Schools,10,11,3,5,100,122,493,476,468,410,2240,80,62,0,0
2018,250,Craven County Schools,14,15,317,294,748,725,1975,1883,3671,3348,13834,387,424,18,15
2018,260,Cumberland County Schools,429,390,471,461,3459,3284,11519,11059,7536,7019,50068,2088,2103,117,133
2018,270,Currituck County Schools,2,2,7,10,122,114,93,95,1628,1601,4017,170,170,1,2
2018,280,Dare County Schools,5,4,20,21,414,416,53,59,2036,1882,5151,122,114,5,0
2018,290,Davidson County Schools,26,28,104,120,940,860,366,330,8246,7520,19089,307,236,4,2
2018,291,Lexington City Schools,7,6,69,69,537,510,425,463,383,337,3059,128,118,2,5
